word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
t'entraînes,3,3,6,NA,NA,NA,11,French (Quebecois),2043005
possibilités,1,1,9,NA,1,NA,12,French (Quebecois),2043005
touiller,2,2,8,NA,1,NA,8,French (Quebecois),2043005
gicle,2,2,7,NA,1,NA,5,French (Quebecois),2043005
m'aurais,1,1,9,NA,NA,NA,8,French (Quebecois),2043005
remarques,1,1,15,NA,NA,NA,9,French (Quebecois),2043005
ballader,2,2,10.5,NA,1,NA,8,French (Quebecois),2043005
soucie,1,1,11,NA,NA,NA,6,French (Quebecois),2043005
écrabouiller,4,4,9.75,NA,2,NA,12,French (Quebecois),2043005
usine,2,2,9,NA,1,NA,5,French (Quebecois),2043005
l'igloo,2,2,2,NA,NA,NA,7,French (Quebecois),2043005
rescotche,1,1,5,NA,1,NA,9,French (Quebecois),2043005
éclabousse,5,5,3.4,NA,4,1,10,French (Quebecois),2043005
poile,3,3,3.6666666666666665,NA,2,NA,5,French (Quebecois),2043005
danao,1,1,3,NA,NA,NA,5,French (Quebecois),2043005
gourée,1,1,9,NA,NA,NA,6,French (Quebecois),2043005
oya,1,1,3,NA,1,NA,3,French (Quebecois),2043005
poisser,1,1,8,NA,1,NA,7,French (Quebecois),2043005
reprendra,2,2,5,NA,NA,NA,9,French (Quebecois),2043005
katia,7,7,6.285714285714286,NA,4,1,5,French (Quebecois),2043005
aspartame,1,1,10,NA,NA,NA,9,French (Quebecois),2043005
groseillier,9,9,5.888888888888889,NA,6,NA,11,French (Quebecois),2043005
breuvage,1,1,4,NA,1,NA,8,French (Quebecois),2043005
précieusement,1,1,5,NA,1,NA,13,French (Quebecois),2043005
pain+au+chocolat,2,2,5.5,NA,2,NA,16,French (Quebecois),2043005
mure,1,1,6,NA,NA,NA,4,French (Quebecois),2043005
mûrit,1,1,7,NA,1,NA,5,French (Quebecois),2043005
zodon,1,1,4,NA,NA,NA,5,French (Quebecois),2043005
lezodon,1,1,3,NA,NA,1,7,French (Quebecois),2043005
défenses,5,5,4,NA,5,NA,8,French (Quebecois),2043005
l'attaquer,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
alterner,3,3,7.666666666666667,NA,1,1,8,French (Quebecois),2043005
attaquent,2,2,16.5,NA,1,NA,9,French (Quebecois),2043005
donjons,2,2,12,NA,1,NA,7,French (Quebecois),2043005
seigneur,3,3,4.666666666666667,NA,NA,NA,8,French (Quebecois),2043005
murailles,1,1,18,NA,NA,NA,9,French (Quebecois),2043005
créneau,2,2,19,NA,NA,NA,7,French (Quebecois),2043005
défenseurs,1,1,25,NA,NA,NA,10,French (Quebecois),2043005
exposés,1,1,10,NA,1,NA,7,French (Quebecois),2043005
chevaliers,28,28,8.285714285714286,NA,12,NA,10,French (Quebecois),2043005
baissent,1,1,14,NA,NA,NA,8,French (Quebecois),2043005
permettra,1,1,16,NA,NA,NA,9,French (Quebecois),2043005
étudiée,1,1,1,1,NA,NA,7,French (Quebecois),2043005
l'enferme,1,1,3,NA,NA,NA,9,French (Quebecois),2043005
gigognes,1,1,4,NA,1,NA,8,French (Quebecois),2043005
sacrément,3,3,10,NA,NA,NA,9,French (Quebecois),2043005
réessayons,1,1,2,NA,1,NA,10,French (Quebecois),2043005
vexe,1,1,6,NA,NA,NA,4,French (Quebecois),2043005
framboisier,5,5,10.2,NA,2,NA,11,French (Quebecois),2043005
drainé,1,1,6,NA,1,NA,6,French (Quebecois),2043005
poussera,2,2,17,NA,NA,NA,8,French (Quebecois),2043005
tuile,1,1,7,NA,NA,NA,5,French (Quebecois),2043005
l'emprunter,1,1,5,NA,NA,NA,11,French (Quebecois),2043005
pourri,9,9,8.444444444444445,NA,3,NA,6,French (Quebecois),2043005
pissenlits,5,5,7.2,NA,2,NA,10,French (Quebecois),2043005
variétés,1,1,12,NA,NA,NA,8,French (Quebecois),2043005
pissenlit,5,5,8.2,NA,3,NA,9,French (Quebecois),2043005
sème,1,1,5,NA,NA,NA,4,French (Quebecois),2043005
gilets,3,3,6.666666666666667,NA,NA,NA,6,French (Quebecois),2043005
crayonnée,1,1,13,NA,NA,NA,9,French (Quebecois),2043005
l'attaque,5,5,4.2,NA,NA,NA,9,French (Quebecois),2043005
bordage,5,5,1.8,3,2,NA,7,French (Quebecois),2043005
taekwando,1,1,2,NA,1,NA,9,French (Quebecois),2043005
taikwendo,1,1,1,1,NA,NA,9,French (Quebecois),2043005
club,11,11,8.272727272727273,NA,2,NA,4,French (Quebecois),2043005
karaté,3,3,8.333333333333334,NA,2,NA,6,French (Quebecois),2043005
prungis,2,2,9.5,NA,2,NA,7,French (Quebecois),2043005
reponds,1,1,6,NA,NA,1,7,French (Quebecois),2043005
raphaël,17,17,5.0588235294117645,6,6,1,7,French (Quebecois),2043005
germain,4,4,10,NA,4,NA,7,French (Quebecois),2043005
gervais,8,8,7.875,NA,6,NA,7,French (Quebecois),2043005
comblanche,1,1,6,NA,1,NA,10,French (Quebecois),2043005
t'affiner,1,1,11,NA,NA,NA,9,French (Quebecois),2043005
t+shirt,2,2,13.5,NA,NA,NA,7,French (Quebecois),2043005
racing_club_de_france,1,1,4,NA,1,NA,21,French (Quebecois),2043005
l'aère,1,1,7,NA,NA,NA,6,French (Quebecois),2043005
tacher,3,3,8,NA,NA,NA,6,French (Quebecois),2043005
t'acheter,7,7,10.571428571428571,NA,NA,NA,9,French (Quebecois),2043005
carnivore,1,1,4,NA,1,NA,9,French (Quebecois),2043005
cannibale,2,2,2.5,1,NA,1,9,French (Quebecois),2043005
navigué,2,2,16,NA,NA,NA,7,French (Quebecois),2043005
ohé,7,7,6.714285714285714,1,2,2,3,French (Quebecois),2043005
dansons,6,6,3.1666666666666665,NA,NA,5,7,French (Quebecois),2043005
tirant,7,7,11.857142857142858,NA,1,NA,6,French (Quebecois),2043005
ss,1,1,17,NA,NA,NA,2,French (Quebecois),2043005
carie,1,1,10,NA,1,NA,5,French (Quebecois),2043005
j'écoutes,1,1,6,NA,NA,NA,9,French (Quebecois),2043005
sucé,1,1,6,NA,NA,NA,4,French (Quebecois),2043005
m'envoie,3,3,6,NA,NA,NA,8,French (Quebecois),2043005
t'inscrire,2,2,8,NA,NA,NA,10,French (Quebecois),2043005
conservatoire,3,3,8.333333333333334,NA,1,NA,13,French (Quebecois),2043005
établi,8,8,7.625,NA,6,NA,6,French (Quebecois),2043005
bouille,5,5,5.2,NA,3,NA,7,French (Quebecois),2043005
chanterais,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
titou,5,5,2.4,2,3,NA,5,French (Quebecois),2043005
ʒ,1,1,15,NA,NA,NA,1,French (Quebecois),2043005
profitait,1,1,7,NA,NA,NA,9,French (Quebecois),2043005
amé,84,84,7.761904761904762,1,30,14,3,French (Quebecois),2043005
appuis,4,4,13.25,NA,1,NA,6,French (Quebecois),2043005
tuu,1,1,1,1,NA,NA,3,French (Quebecois),2043005
qu'amé,1,1,13,NA,NA,NA,6,French (Quebecois),2043005
déménages,4,4,3.75,NA,2,NA,9,French (Quebecois),2043005
perfectionne,2,2,8,NA,NA,NA,12,French (Quebecois),2043005
s'emballe,1,1,2,NA,NA,NA,9,French (Quebecois),2043005
d'énergie,2,2,9,NA,NA,NA,9,French (Quebecois),2043005
doutais,7,7,6.857142857142857,NA,3,NA,7,French (Quebecois),2043005
l'intrigue,3,3,3,NA,NA,NA,10,French (Quebecois),2043005
grognant,1,1,9,NA,NA,NA,8,French (Quebecois),2043005
rejouerais,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
t'habituerait,1,1,8,NA,NA,NA,13,French (Quebecois),2043005
habituerait,1,1,8,NA,NA,NA,11,French (Quebecois),2043005
rehabituerait,1,1,8,NA,NA,NA,13,French (Quebecois),2043005
t'endort,1,1,6,NA,NA,NA,8,French (Quebecois),2043005
maussade,3,3,4.333333333333333,NA,3,NA,8,French (Quebecois),2043005
famine,1,1,3,NA,1,NA,6,French (Quebecois),2043005
tiou,15,15,7.533333333333333,NA,15,NA,4,French (Quebecois),2043005
motivé,4,4,7.5,NA,NA,NA,6,French (Quebecois),2043005
quick,6,6,2.8333333333333335,1,5,NA,5,French (Quebecois),2043005
rassurer,3,3,14.333333333333334,NA,2,NA,8,French (Quebecois),2043005
perspective,1,1,5,NA,1,NA,11,French (Quebecois),2043005
amortit,1,1,5,NA,NA,NA,7,French (Quebecois),2043005
minis,2,2,7.5,NA,NA,NA,5,French (Quebecois),2043005
bricoleur,3,3,5.666666666666667,NA,2,NA,9,French (Quebecois),2043005
montées,1,1,9,NA,NA,NA,7,French (Quebecois),2043005
empilées,1,1,3,NA,1,NA,8,French (Quebecois),2043005
motiver,1,1,16,NA,NA,NA,7,French (Quebecois),2043005
déchaussé,1,1,4,NA,NA,NA,9,French (Quebecois),2043005
moulinée,1,1,8,NA,NA,NA,8,French (Quebecois),2043005
lasser,3,3,12.333333333333334,NA,NA,NA,6,French (Quebecois),2043005
épatée,2,2,3.5,NA,2,NA,6,French (Quebecois),2043005
anthony,1,1,4,NA,NA,NA,7,French (Quebecois),2043005
basile,6,6,3.8333333333333335,1,3,NA,6,French (Quebecois),2043005
der,1,1,11,NA,NA,NA,3,French (Quebecois),2043005
lieux,6,6,12,NA,5,NA,5,French (Quebecois),2043005
wowo,2,2,3,NA,2,NA,4,French (Quebecois),2043005
j'attend,1,1,7,NA,NA,NA,8,French (Quebecois),2043005
m'appelait,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
popõ,1,1,4,NA,NA,1,4,French (Quebecois),2043005
papøpapø,1,1,4,NA,NA,NA,8,French (Quebecois),2043005
keka,1,1,11,NA,NA,NA,4,French (Quebecois),2043005
jul,9,9,8.11111111111111,NA,4,1,3,French (Quebecois),2043005
agneau,6,6,4,NA,3,NA,6,French (Quebecois),2043005
tut+tut,1,1,7,NA,NA,NA,7,French (Quebecois),2043005
égouttes,1,1,10,NA,NA,NA,8,French (Quebecois),2043005
catayoune,6,6,3.3333333333333335,1,4,NA,9,French (Quebecois),2043005
fameuse,4,4,6,NA,NA,NA,7,French (Quebecois),2043005
torche,1,1,6,NA,NA,NA,6,French (Quebecois),2043005
gourdin,1,1,9,NA,NA,NA,7,French (Quebecois),2043005
massue,3,3,6.333333333333333,NA,2,NA,6,French (Quebecois),2043005
colères,2,2,11,NA,1,NA,7,French (Quebecois),2043005
kʁa,1,1,12,NA,NA,NA,3,French (Quebecois),2043005
timo,3,3,3,1,1,1,4,French (Quebecois),2043005
confirmé,2,2,13,NA,1,NA,8,French (Quebecois),2043005
suspect,1,1,3,NA,NA,NA,7,French (Quebecois),2043005
pipelette,1,1,11,NA,NA,NA,9,French (Quebecois),2043005
dididididididi,1,1,7,NA,NA,NA,14,French (Quebecois),2043005
églades,1,1,15,NA,NA,NA,7,French (Quebecois),2043005
zig_zag,1,1,1,1,NA,NA,7,French (Quebecois),2043005
zig-zag,1,1,3,NA,NA,1,7,French (Quebecois),2043005
lilou,3,3,5,NA,2,NA,5,French (Quebecois),2043005
écriras,1,1,6,NA,NA,NA,7,French (Quebecois),2043005
m'aideras,2,2,7,NA,NA,NA,9,French (Quebecois),2043005
tatayoune,2,2,4,NA,NA,1,9,French (Quebecois),2043005
katayoune,12,12,4.416666666666667,3,3,2,9,French (Quebecois),2043005
égoutte,3,3,6.666666666666667,NA,1,2,7,French (Quebecois),2043005
égoutté,1,1,2,NA,1,NA,7,French (Quebecois),2043005
ttéphane,1,1,1,1,NA,NA,8,French (Quebecois),2043005
admires,1,1,10,NA,NA,NA,7,French (Quebecois),2043005
spiderman,40,40,4.4,7,27,NA,9,French (Quebecois),2043005
regarderai,8,8,9.625,NA,1,NA,10,French (Quebecois),2043005
regarderez,1,1,4,NA,NA,NA,10,French (Quebecois),2043005
impressionnée,2,2,5,NA,1,NA,13,French (Quebecois),2043005
annecy,1,1,6,NA,1,NA,6,French (Quebecois),2043005
volcans,1,1,5,NA,NA,NA,7,French (Quebecois),2043005
teuteute,3,3,3,2,NA,NA,8,French (Quebecois),2043005
tour_de_france,1,1,11,NA,NA,NA,14,French (Quebecois),2043005
pulls,4,4,6.75,NA,1,NA,5,French (Quebecois),2043005
têtus,1,1,10,NA,1,NA,5,French (Quebecois),2043005
amène-le,3,3,5.333333333333333,NA,NA,1,8,French (Quebecois),2043005
areuh,19,19,6.315789473684211,2,14,1,5,French (Quebecois),2043005
méfie,5,5,5.6,NA,1,4,5,French (Quebecois),2043005
l'explosion,3,3,10,NA,NA,NA,11,French (Quebecois),2043005
participer,2,2,6,NA,1,NA,10,French (Quebecois),2043005
kulu,1,1,1,1,NA,NA,4,French (Quebecois),2043005
geindre,2,2,9,NA,NA,NA,7,French (Quebecois),2043005
chatouilleux,15,15,4.533333333333333,NA,12,NA,12,French (Quebecois),2043005
bloquent,1,1,14,NA,NA,NA,8,French (Quebecois),2043005
s'enfuie,1,1,3,NA,NA,NA,8,French (Quebecois),2043005
réclamais,1,1,9,NA,NA,NA,9,French (Quebecois),2043005
coa,9,9,3.6666666666666665,1,8,NA,3,French (Quebecois),2043005
vrvrvrvrvrvrv,1,1,1,1,NA,NA,13,French (Quebecois),2043005
suspendue,1,1,3,NA,1,NA,9,French (Quebecois),2043005
atatatatatat,1,1,1,1,NA,NA,12,French (Quebecois),2043005
m'agrippe,3,3,8,NA,NA,NA,9,French (Quebecois),2043005
nénuphars,1,1,3,NA,1,NA,9,French (Quebecois),2043005
s'améliore,1,1,2,NA,NA,NA,10,French (Quebecois),2043005
l'entendait,1,1,8,NA,NA,NA,11,French (Quebecois),2043005
vanné,1,1,3,NA,1,NA,5,French (Quebecois),2043005
épuisé,2,2,5.5,1,NA,NA,6,French (Quebecois),2043005
reposé,6,6,8.333333333333334,NA,4,NA,6,French (Quebecois),2043005
mondial,1,1,9,NA,1,NA,7,French (Quebecois),2043005
d'intérieur,1,1,5,NA,NA,NA,11,French (Quebecois),2043005
sourd,4,4,6.25,NA,3,NA,5,French (Quebecois),2043005
bascules,1,1,4,NA,1,NA,8,French (Quebecois),2043005
bzzzz,1,1,3,NA,1,NA,5,French (Quebecois),2043005
prou,1,1,1,1,NA,NA,4,French (Quebecois),2043005
massage,12,12,6.833333333333333,NA,5,1,7,French (Quebecois),2043005
oupf,1,1,1,1,NA,NA,4,French (Quebecois),2043005
m'occupes,1,1,8,NA,NA,NA,9,French (Quebecois),2043005
attentif,3,3,8.666666666666666,NA,1,NA,8,French (Quebecois),2043005
imagiers,1,1,12,NA,NA,NA,8,French (Quebecois),2043005
d'imagier,1,1,2,NA,NA,NA,9,French (Quebecois),2043005
hip,4,4,1.25,3,NA,1,3,French (Quebecois),2043005
pendantes,7,7,3.142857142857143,2,4,NA,9,French (Quebecois),2043005
gil,2,2,16,NA,NA,NA,3,French (Quebecois),2043005
risquera,1,1,10,NA,NA,NA,8,French (Quebecois),2043005
lisons,1,1,14,NA,NA,NA,6,French (Quebecois),2043005
newnew,2,2,1,2,NA,NA,6,French (Quebecois),2043005
moineaux,2,2,3.5,1,1,NA,8,French (Quebecois),2043005
rhône,1,1,11,NA,NA,NA,5,French (Quebecois),2043005
approches,1,1,4,NA,1,NA,9,French (Quebecois),2043005
t'impressionne,1,1,9,NA,NA,NA,14,French (Quebecois),2043005
d'escalader,1,1,7,NA,NA,NA,11,French (Quebecois),2043005
couin,4,4,4,2,2,NA,5,French (Quebecois),2043005
box,1,1,13,NA,NA,NA,3,French (Quebecois),2043005
recoiffer,2,2,10.5,NA,1,NA,9,French (Quebecois),2043005
massacreur,1,1,2,NA,1,NA,10,French (Quebecois),2043005
abîmait,1,1,12,NA,NA,NA,7,French (Quebecois),2043005
réputation,2,2,6.5,NA,NA,NA,10,French (Quebecois),2043005
heineken,1,1,1,1,NA,NA,8,French (Quebecois),2043005
s'extasie,1,1,9,NA,NA,NA,9,French (Quebecois),2043005
quantité,4,4,11.5,NA,3,NA,8,French (Quebecois),2043005
tok,1,1,1,1,NA,NA,3,French (Quebecois),2043005
râpé,2,2,2.5,NA,1,NA,4,French (Quebecois),2043005
anthonin,1,1,1,1,NA,NA,8,French (Quebecois),2043005
imitais,1,1,11,NA,1,NA,7,French (Quebecois),2043005
dormit,1,1,9,NA,NA,NA,6,French (Quebecois),2043005
l'auberge,1,1,6,NA,NA,NA,9,French (Quebecois),2043005
téméraire,1,1,7,NA,1,NA,9,French (Quebecois),2043005
râles,6,6,8.666666666666666,NA,NA,NA,5,French (Quebecois),2043005
brrr,5,5,2.4,3,2,NA,4,French (Quebecois),2043005
bvvv,1,1,5,NA,NA,1,4,French (Quebecois),2043005
déjeuners,2,2,9.5,NA,1,NA,9,French (Quebecois),2043005
tututut,1,1,1,1,NA,NA,7,French (Quebecois),2043005
daltonien,3,3,5.666666666666667,NA,1,NA,9,French (Quebecois),2043005
cavalière,2,2,3.5,NA,2,NA,9,French (Quebecois),2043005
jean_christophe,6,6,3.3333333333333335,1,3,1,15,French (Quebecois),2043005
gourou,2,2,3.5,NA,1,NA,6,French (Quebecois),2043005
rog,1,1,8,NA,1,NA,3,French (Quebecois),2043005
soufflées,1,1,8,NA,NA,NA,9,French (Quebecois),2043005
titobulle,2,2,4,NA,1,1,9,French (Quebecois),2043005
caillopatte,1,1,3,NA,1,NA,11,French (Quebecois),2043005
centaines,3,3,14.333333333333334,NA,NA,NA,9,French (Quebecois),2043005
wick_touk,1,1,1,1,NA,NA,9,French (Quebecois),2043005
touk,9,9,2.4444444444444446,1,5,3,4,French (Quebecois),2043005
admirer,1,1,4,NA,1,NA,7,French (Quebecois),2043005
s'a,1,1,7,NA,NA,NA,3,French (Quebecois),2043005
t'exciter,1,1,5,NA,NA,NA,9,French (Quebecois),2043005
bzebze,1,1,1,1,NA,NA,6,French (Quebecois),2043005
pelioto,1,1,4,NA,NA,NA,7,French (Quebecois),2043005
déplaît,1,1,14,NA,NA,NA,7,French (Quebecois),2043005
inconscient,2,2,4,NA,1,NA,11,French (Quebecois),2043005
kra,2,2,1,2,NA,NA,3,French (Quebecois),2043005
pusit,2,2,5,NA,2,NA,5,French (Quebecois),2043005
bomt,1,1,1,1,NA,NA,4,French (Quebecois),2043005
boiras,1,1,10,NA,NA,NA,6,French (Quebecois),2043005
aphte,2,2,3,NA,2,NA,5,French (Quebecois),2043005
mail,3,3,14,NA,NA,NA,4,French (Quebecois),2043005
réfrigérateur,6,6,11.166666666666666,NA,4,NA,13,French (Quebecois),2043005
aphtes,1,1,6,NA,1,NA,6,French (Quebecois),2043005
s'il+te+plaît,1,1,2,NA,NA,NA,13,French (Quebecois),2043005
mâchouillé,1,1,9,NA,NA,NA,10,French (Quebecois),2043005
margoton,13,13,5.230769230769231,2,5,2,8,French (Quebecois),2043005
tricolores,1,1,3,NA,1,NA,10,French (Quebecois),2043005
réfléchissant,1,1,4,NA,NA,NA,13,French (Quebecois),2043005
mordus,1,1,11,NA,NA,NA,6,French (Quebecois),2043005
goinfrerie,1,1,2,NA,1,NA,10,French (Quebecois),2043005
capharnaum,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
tutututut,1,1,1,1,NA,NA,9,French (Quebecois),2043005
froussard,2,2,4.5,NA,2,NA,9,French (Quebecois),2043005
sélectionnes,1,1,4,NA,NA,NA,12,French (Quebecois),2043005
cellier,2,2,9.5,NA,NA,NA,7,French (Quebecois),2043005
contre+jour,3,3,6.666666666666667,NA,3,NA,11,French (Quebecois),2043005
mimes,1,1,3,NA,1,NA,5,French (Quebecois),2043005
attrapés,5,5,8.6,NA,3,NA,8,French (Quebecois),2043005
att,1,1,7,NA,NA,1,3,French (Quebecois),2043005
tuti,1,1,1,1,NA,NA,4,French (Quebecois),2043005
réclamé,5,5,11.4,NA,2,NA,7,French (Quebecois),2043005
bancal,1,1,2,NA,1,NA,6,French (Quebecois),2043005
ta_ta_ta_ta,2,2,2,NA,2,NA,11,French (Quebecois),2043005
félicitation,1,1,3,NA,NA,1,12,French (Quebecois),2043005
prrr,2,2,4,1,1,NA,4,French (Quebecois),2043005
urgences,2,2,4.5,NA,1,NA,8,French (Quebecois),2043005
t'attaques,1,1,8,NA,NA,NA,10,French (Quebecois),2043005
contexte,4,4,5.5,NA,2,NA,8,French (Quebecois),2043005
caké,7,7,6,1,2,1,4,French (Quebecois),2043005
hourra,2,2,7.5,NA,1,1,6,French (Quebecois),2043005
luciole,2,2,8.5,NA,1,NA,7,French (Quebecois),2043005
relaver,3,3,7.333333333333333,NA,NA,NA,7,French (Quebecois),2043005
rouvert,3,3,5.666666666666667,NA,2,NA,7,French (Quebecois),2043005
vautrer,1,1,15,NA,NA,NA,7,French (Quebecois),2043005
allumés,1,1,3,NA,1,NA,7,French (Quebecois),2043005
luit,4,4,4.75,1,2,NA,4,French (Quebecois),2043005
cʁcʁcʁcʁcʁ,1,1,10,NA,NA,1,10,French (Quebecois),2043005
velue,1,1,2,NA,1,NA,5,French (Quebecois),2043005
champion,19,19,5.2105263157894735,1,12,1,8,French (Quebecois),2043005
klaxonnes,1,1,4,NA,1,NA,9,French (Quebecois),2043005
j'ouv,1,1,8,NA,NA,NA,5,French (Quebecois),2043005
iko,1,1,6,NA,NA,NA,3,French (Quebecois),2043005
iou,1,1,6,NA,NA,NA,3,French (Quebecois),2043005
gourine,3,3,3.3333333333333335,NA,3,NA,7,French (Quebecois),2043005
cass,1,1,9,NA,NA,NA,4,French (Quebecois),2043005
petit_basil,2,2,3,NA,1,1,11,French (Quebecois),2043005
s'applaudir,1,1,4,NA,NA,NA,11,French (Quebecois),2043005
promenez,2,2,5,NA,1,NA,8,French (Quebecois),2043005
raccrochera,2,2,4,NA,2,NA,11,French (Quebecois),2043005
l'arracher,4,4,6.25,NA,NA,NA,10,French (Quebecois),2043005
regular,4,4,7.25,NA,3,1,7,French (Quebecois),2043005
essence,7,7,10.428571428571429,NA,5,NA,7,French (Quebecois),2043005
autowash,1,1,1,1,NA,NA,8,French (Quebecois),2043005
lift,2,2,1.5,1,1,NA,4,French (Quebecois),2043005
s'arracher,1,1,6,NA,NA,NA,10,French (Quebecois),2043005
glaçon,5,5,5.4,NA,3,NA,6,French (Quebecois),2043005
pinder,3,3,7,NA,NA,1,6,French (Quebecois),2043005
akra,2,2,3.5,1,1,NA,4,French (Quebecois),2043005
beu,8,8,2.5,4,4,NA,3,French (Quebecois),2043005
circuler,1,1,14,NA,NA,NA,8,French (Quebecois),2043005
l'engin,2,2,4,NA,NA,NA,7,French (Quebecois),2043005
repérée,1,1,3,NA,1,NA,7,French (Quebecois),2043005
certificats,1,1,9,NA,NA,NA,11,French (Quebecois),2043005
médicaux,1,1,9,NA,NA,NA,8,French (Quebecois),2043005
l'affût,1,1,5,NA,NA,NA,7,French (Quebecois),2043005
marteau+piqueur,4,4,7.5,NA,1,NA,15,French (Quebecois),2043005
déclenché,1,1,6,NA,NA,NA,9,French (Quebecois),2043005
décores,2,2,4.5,NA,1,NA,7,French (Quebecois),2043005
chabet,2,2,14,NA,NA,NA,6,French (Quebecois),2043005
bababababababa,1,1,1,1,NA,NA,14,French (Quebecois),2043005
duː,1,1,1,1,NA,NA,3,French (Quebecois),2043005
guirlande,7,7,7,2,2,NA,9,French (Quebecois),2043005
nöel,3,3,5.666666666666667,NA,2,NA,4,French (Quebecois),2043005
ʃõ,2,2,4,1,NA,1,2,French (Quebecois),2043005
egɛt,1,1,7,NA,NA,NA,4,French (Quebecois),2043005
tranches,7,7,16.714285714285715,NA,1,NA,8,French (Quebecois),2043005
rouvrir,4,4,9.25,NA,2,NA,7,French (Quebecois),2043005
buʃo,1,1,1,1,NA,NA,4,French (Quebecois),2043005
bwɛt,2,2,5,NA,2,NA,4,French (Quebecois),2043005
vident,3,3,5.666666666666667,NA,1,NA,6,French (Quebecois),2043005
chamailler,1,1,12,NA,NA,NA,10,French (Quebecois),2043005
dérouler,1,1,5,NA,NA,NA,8,French (Quebecois),2043005
légèrement,4,4,7.5,NA,2,1,10,French (Quebecois),2043005
pieds+nus,4,4,5.25,NA,2,NA,9,French (Quebecois),2043005
écrou,6,6,5.5,NA,5,1,5,French (Quebecois),2043005
l'ancienne,5,5,4.8,NA,NA,NA,10,French (Quebecois),2043005
visseuse+dévisseuse,2,2,7.5,NA,1,NA,19,French (Quebecois),2043005
roh,25,25,4.28,14,1,8,3,French (Quebecois),2043005
forçant,3,3,17.333333333333332,NA,1,NA,7,French (Quebecois),2043005
fabriquant,4,4,8.5,NA,2,NA,10,French (Quebecois),2043005
attirer,2,2,18.5,NA,NA,NA,7,French (Quebecois),2043005
arracheur,1,1,4,NA,NA,NA,9,French (Quebecois),2043005
brutalise,1,1,10,NA,1,NA,9,French (Quebecois),2043005
caisse+à+outils,4,4,10.5,NA,2,NA,15,French (Quebecois),2043005
oeuvres,1,1,4,NA,1,NA,7,French (Quebecois),2043005
bacs+à+sable,1,1,5,NA,1,NA,12,French (Quebecois),2043005
resème,1,1,11,NA,NA,NA,6,French (Quebecois),2043005
gaffi,2,2,2.5,1,1,NA,5,French (Quebecois),2043005
suspendu,2,2,7.5,NA,1,NA,8,French (Quebecois),2043005
rigolant,1,1,7,NA,NA,NA,8,French (Quebecois),2043005
l'accrochait,2,2,13,NA,NA,NA,12,French (Quebecois),2043005
t'applaudis,1,1,2,NA,NA,NA,11,French (Quebecois),2043005
décourage,1,1,6,NA,NA,NA,9,French (Quebecois),2043005
appuyant,2,2,7.5,NA,1,NA,8,French (Quebecois),2043005
classiques,3,3,7.666666666666667,NA,1,NA,10,French (Quebecois),2043005
entretenue,1,1,7,NA,NA,NA,10,French (Quebecois),2043005
roulades,5,5,7.2,NA,4,NA,8,French (Quebecois),2043005
à_califourchon,1,1,1,1,NA,NA,14,French (Quebecois),2043005
perce,2,2,4.5,1,1,NA,5,French (Quebecois),2043005
revisser,1,1,4,NA,1,NA,8,French (Quebecois),2043005
tortillons,4,4,4.5,NA,3,NA,10,French (Quebecois),2043005
c'est-ce,51,51,8.588235294117647,NA,NA,NA,8,French (Quebecois),2043005
parato,1,1,1,1,NA,NA,6,French (Quebecois),2043005
pare-chocs,2,2,6,NA,2,NA,10,French (Quebecois),2043005
raccrochait,1,1,5,NA,NA,NA,11,French (Quebecois),2043005
portez,2,2,17,NA,NA,NA,6,French (Quebecois),2043005
kɛv,1,1,2,NA,1,NA,3,French (Quebecois),2043005
américaine,4,4,2,1,2,1,10,French (Quebecois),2043005
douse,1,1,9,NA,NA,NA,5,French (Quebecois),2043005
enfoncés,1,1,12,NA,NA,NA,8,French (Quebecois),2043005
tec,1,1,1,1,NA,NA,3,French (Quebecois),2043005
agrée,1,1,8,NA,NA,NA,5,French (Quebecois),2043005
rossignol,3,3,3.6666666666666665,NA,1,NA,9,French (Quebecois),2043005
déchiquette,1,1,8,NA,NA,NA,11,French (Quebecois),2043005
flocon,4,4,3.25,1,2,1,6,French (Quebecois),2043005
baillant,1,1,11,NA,1,NA,8,French (Quebecois),2043005
chaley,11,11,8.090909090909092,NA,6,NA,6,French (Quebecois),2043005
dent+de+lait,1,1,2,NA,1,NA,12,French (Quebecois),2043005
j'attrape,7,7,6,NA,NA,NA,9,French (Quebecois),2043005
salle+à+manger,22,22,9.909090909090908,NA,13,NA,14,French (Quebecois),2043005
flopso,2,2,12.5,NA,NA,1,6,French (Quebecois),2043005
trotso,2,2,12.5,NA,NA,NA,6,French (Quebecois),2043005
piquedru,2,2,3,NA,2,NA,8,French (Quebecois),2043005
butine,1,1,4,NA,NA,NA,6,French (Quebecois),2043005
l'expressionnisme,1,1,7,NA,NA,NA,17,French (Quebecois),2043005
oh_ya_ya,1,1,2,NA,NA,1,8,French (Quebecois),2043005
écorces,1,1,5,NA,NA,NA,7,French (Quebecois),2043005
moogli,4,4,3.75,1,3,NA,6,French (Quebecois),2043005
vieil,2,2,5,NA,NA,NA,5,French (Quebecois),2043005
