word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
ble-tt,1,1,8,NA,NA,NA,6,Swedish,387670
gräv+skop-er,2,2,11,NA,1,NA,12,Swedish,387670
gräv+skop-er-na,1,1,12,NA,NA,NA,15,Swedish,387670
less-na-x,1,1,6,NA,NA,NA,9,Swedish,387670
lossna,2,2,9.5,NA,NA,NA,6,Swedish,387670
färg+låda-n,1,1,8,NA,NA,NA,11,Swedish,387670
bestä,1,1,7,NA,NA,NA,5,Swedish,387670
snö+bit-ar-na,1,1,6,NA,NA,1,13,Swedish,387670
sommar+pussl-et,1,1,5,NA,NA,NA,15,Swedish,387670
del-en,2,2,13.5,NA,NA,NA,6,Swedish,387670
hörn-et,1,1,7,NA,NA,NA,7,Swedish,387670
sommar+pussel,1,1,6,NA,1,NA,13,Swedish,387670
sommar+bild,1,1,4,NA,1,NA,11,Swedish,387670
vinter+pu,1,1,6,NA,1,NA,9,Swedish,387670
vinter+bild-en,1,1,3,NA,1,NA,14,Swedish,387670
vinter+pussl-et,4,4,7.5,NA,2,NA,15,Swedish,387670
sja,1,1,4,NA,NA,NA,3,Swedish,387670
snöa-r,1,1,12,NA,NA,NA,6,Swedish,387670
hus+vägg-en,1,1,41,NA,NA,NA,11,Swedish,387670
haka,3,3,10.666666666666666,NA,NA,NA,4,Swedish,387670
sömn-i,1,1,8,NA,NA,NA,6,Swedish,387670
bro-ar-na,1,1,8,NA,1,NA,9,Swedish,387670
fundera-de,1,1,4,NA,NA,NA,10,Swedish,387670
bro-ar,3,3,9.666666666666666,NA,3,NA,6,Swedish,387670
älv-en,2,2,4.5,NA,1,NA,6,Swedish,387670
jätte+snabb,1,1,2,NA,NA,1,11,Swedish,387670
fräse+båt,2,2,2,NA,2,NA,9,Swedish,387670
motor+stopp,3,3,14,NA,NA,NA,11,Swedish,387670
upplag-d,1,1,25,NA,NA,NA,8,Swedish,387670
sn,2,2,16,NA,NA,NA,2,Swedish,387670
bogsera-de,1,1,24,NA,NA,NA,10,Swedish,387670
dock+servis,1,1,20,NA,NA,NA,11,Swedish,387670
servera-de,1,1,20,NA,NA,NA,10,Swedish,387670
hälsa-de,1,1,20,NA,NA,NA,8,Swedish,387670
steka,3,3,9.333333333333334,NA,NA,1,5,Swedish,387670
svecia+ost,1,1,6,NA,NA,NA,10,Swedish,387670
mmmmmm,1,1,1,1,NA,NA,6,Swedish,387670
mmmmm,1,1,1,1,NA,NA,5,Swedish,387670
sopat,2,2,15,NA,NA,NA,5,Swedish,387670
champignoner,1,1,4,NA,1,NA,12,Swedish,387670
pris+lappen,1,1,8,NA,NA,NA,11,Swedish,387670
rabarber,6,6,4.166666666666667,NA,2,1,8,Swedish,387670
förskräcklit,1,1,9,NA,NA,NA,12,Swedish,387670
beskt,1,1,9,NA,NA,NA,5,Swedish,387670
rått,1,1,2,NA,1,NA,4,Swedish,387670
slängde,1,1,8,NA,NA,NA,7,Swedish,387670
bryter,2,2,5.5,NA,NA,1,6,Swedish,387670
känt,2,2,6.5,NA,NA,NA,4,Swedish,387670
potatisen,1,1,5,NA,1,NA,9,Swedish,387670
maskin-er-na,2,2,11.5,NA,NA,NA,12,Swedish,387670
skörde+trösk-er,1,1,2,NA,1,NA,15,Swedish,387670
häst+peng-ar-na,1,1,2,NA,1,NA,15,Swedish,387670
baby+gröt,1,1,7,NA,NA,NA,9,Swedish,387670
baby+gröt-en,1,1,7,NA,1,NA,12,Swedish,387670
ordna,3,3,8.666666666666666,NA,1,NA,5,Swedish,387670
under+lägg-et,1,1,7,NA,NA,NA,13,Swedish,387670
museum-et,1,1,7,NA,NA,NA,9,Swedish,387670
muse-et,4,4,10.25,NA,2,NA,7,Swedish,387670
kurra+gömma,3,3,3.6666666666666665,1,NA,NA,11,Swedish,387670
mor+mödr-ar,1,1,11,NA,NA,NA,11,Swedish,387670
funn-it-s,2,2,17,NA,NA,NA,9,Swedish,387670
tro-tt,1,1,17,NA,NA,NA,6,Swedish,387670
tramp,2,2,5,NA,2,NA,5,Swedish,387670
vof,2,2,2,NA,2,NA,3,Swedish,387670
jåha,1,1,5,NA,NA,1,4,Swedish,387670
bäbisen,6,6,4.333333333333333,NA,1,NA,7,Swedish,387670
ljust,2,2,7,NA,NA,NA,5,Swedish,387670
bäbin,1,1,5,NA,NA,NA,5,Swedish,387670
albin,8,8,9,NA,5,NA,5,Swedish,387670
ali,4,4,4.75,NA,NA,NA,3,Swedish,387670
baba,5,5,5.2,NA,5,NA,4,Swedish,387670
kommit,5,5,10.4,NA,NA,NA,6,Swedish,387670
tipp,3,3,11,NA,NA,3,4,Swedish,387670
tapp,3,3,11,NA,NA,NA,4,Swedish,387670
hoppax,1,1,10,NA,NA,NA,6,Swedish,387670
mor+mors,2,2,4,NA,1,NA,8,Swedish,387670
ögona,1,1,3,NA,1,NA,5,Swedish,387670
gögö,1,1,1,1,NA,NA,4,Swedish,387670
örat,17,17,6.764705882352941,NA,11,1,4,Swedish,387670
pannan,4,4,5,NA,2,NA,6,Swedish,387670
panna,4,4,5,NA,2,NA,5,Swedish,387670
kyrkan,1,1,7,NA,1,NA,6,Swedish,387670
kyrk+tuppen,2,2,3,NA,2,NA,11,Swedish,387670
fönster+rutan,1,1,8,NA,NA,NA,13,Swedish,387670
letar,8,8,4,NA,3,3,5,Swedish,387670
tänd+stickor,1,1,14,NA,NA,NA,12,Swedish,387670
smält,3,3,9,NA,2,NA,5,Swedish,387670
ronja,4,4,7,NA,2,NA,5,Swedish,387670
tröttnat,1,1,4,NA,NA,NA,8,Swedish,387670
roli,6,6,9.333333333333334,NA,1,NA,4,Swedish,387670
tittax,1,1,8,NA,NA,NA,6,Swedish,387670
sticker,6,6,10.833333333333334,NA,NA,NA,7,Swedish,387670
nehehe,3,3,1.6666666666666667,2,NA,1,6,Swedish,387670
vaknar,1,1,5,NA,NA,NA,6,Swedish,387670
skiner,2,2,5.5,NA,NA,NA,6,Swedish,387670
ropar,3,3,4.333333333333333,NA,NA,NA,5,Swedish,387670
lyssnar,3,3,6.666666666666667,NA,NA,1,7,Swedish,387670
lek+saker,4,4,8,NA,1,NA,9,Swedish,387670
vanli,1,1,7,NA,NA,NA,5,Swedish,387670
vaken,2,2,6,NA,NA,NA,5,Swedish,387670
pottan,5,5,8.2,NA,4,NA,6,Swedish,387670
toiletten,2,2,9,NA,1,NA,9,Swedish,387670
torr,4,4,9.5,NA,NA,NA,4,Swedish,387670
blöja,13,13,8.692307692307692,NA,6,NA,5,Swedish,387670
pappå,1,1,9,NA,NA,NA,5,Swedish,387670
mikrofonen,5,5,8.2,NA,3,NA,10,Swedish,387670
jahå,4,4,2.5,3,NA,1,4,Swedish,387670
rullar,3,3,10.333333333333334,NA,NA,NA,6,Swedish,387670
jahahå,1,1,1,1,NA,NA,6,Swedish,387670
räcer+bilar,1,1,5,NA,NA,NA,11,Swedish,387670
tjusi,2,2,6.5,NA,NA,NA,5,Swedish,387670
busar,3,3,6,NA,NA,1,5,Swedish,387670
minns,11,11,7.7272727272727275,NA,NA,9,5,Swedish,387670
jaä,1,1,6,NA,NA,1,3,Swedish,387670
glömm-er,1,1,9,NA,NA,NA,8,Swedish,387670
äld-re,1,1,31,NA,NA,NA,6,Swedish,387670
haarå,1,1,3,NA,NA,1,5,Swedish,387670
leopard-en,1,1,7,NA,1,NA,10,Swedish,387670
lev-ande,5,5,8,NA,1,NA,8,Swedish,387670
val-en,11,11,8.454545454545455,NA,5,NA,6,Swedish,387670
båge,2,2,4,NA,2,NA,4,Swedish,387670
uggl-er,1,1,11,NA,NA,NA,7,Swedish,387670
jätte+far-li-t,1,1,10,NA,NA,NA,14,Swedish,387670
älg-ar-na,1,1,11,NA,NA,NA,9,Swedish,387670
duv-er-na,2,2,14,NA,NA,NA,9,Swedish,387670
skri+s,1,1,9,NA,1,NA,6,Swedish,387670
gäss-en,4,4,13.25,NA,1,NA,7,Swedish,387670
dog,4,4,9,NA,4,NA,3,Swedish,387670
fatta-r,3,3,7,NA,NA,NA,7,Swedish,387670
skiva,7,7,7.714285714285714,NA,2,NA,5,Swedish,387670
skivan,3,3,10,NA,1,NA,6,Swedish,387670
förstärkaren,1,1,7,NA,NA,NA,12,Swedish,387670
stänker,2,2,6,NA,1,NA,7,Swedish,387670
sprutar,2,2,10,NA,NA,NA,7,Swedish,387670
rakt,3,3,7,NA,1,NA,4,Swedish,387670
jätte+fint,4,4,4.75,1,NA,NA,10,Swedish,387670
hand+dukar,1,1,7,NA,NA,NA,10,Swedish,387670
blå+bärs+sylt,4,4,7,NA,4,NA,13,Swedish,387670
plockade,2,2,8.5,NA,1,NA,8,Swedish,387670
äckli,1,1,11,NA,1,NA,5,Swedish,387670
tessi,1,1,3,NA,NA,NA,5,Swedish,387670
hejsan,5,5,1.4,3,2,NA,6,Swedish,387670
jätte+liten,1,1,17,NA,NA,NA,11,Swedish,387670
månader,1,1,17,NA,NA,NA,7,Swedish,387670
donsö,6,6,5.833333333333333,NA,3,NA,5,Swedish,387670
ögon+blick,1,1,16,NA,NA,NA,10,Swedish,387670
stickefälle,1,1,18,NA,NA,NA,11,Swedish,387670
tanten,1,1,18,NA,NA,NA,6,Swedish,387670
gräset,2,2,3,NA,1,1,6,Swedish,387670
olyck-er,2,2,7,NA,1,NA,8,Swedish,387670
skur-it,2,2,6.5,NA,NA,NA,7,Swedish,387670
uchianna,1,1,3,NA,NA,NA,8,Swedish,387670
gift-i-a,3,3,7.333333333333333,NA,1,NA,8,Swedish,387670
gull+regn,1,1,3,NA,1,NA,9,Swedish,387670
lupin-er,1,1,6,NA,NA,1,8,Swedish,387670
lilje+konvalj,1,1,11,NA,NA,NA,13,Swedish,387670
olyck-er-na,5,5,8.8,NA,1,1,11,Swedish,387670
isa_bella,1,1,1,1,NA,NA,9,Swedish,387670
tanke+bil,1,1,7,NA,1,NA,9,Swedish,387670
fatt-ig-a,1,1,10,NA,NA,NA,9,Swedish,387670
sjuk+ambulans-er,1,1,16,NA,NA,NA,16,Swedish,387670
sjuk+transport-er,1,1,16,NA,1,NA,17,Swedish,387670
åsn-or,2,2,6.5,1,NA,NA,6,Swedish,387670
glänser,1,1,13,NA,NA,NA,7,Swedish,387670
gafflar,1,1,9,NA,NA,NA,7,Swedish,387670
natur+agat,3,3,3,NA,2,1,10,Swedish,387670
granat+kristall,2,2,10,NA,NA,NA,15,Swedish,387670
labrador,2,2,4,NA,1,NA,8,Swedish,387670
täcket,3,3,10.666666666666666,NA,2,NA,6,Swedish,387670
ruggit,4,4,26,NA,NA,NA,6,Swedish,387670
kulor,1,1,4,NA,NA,NA,5,Swedish,387670
pärlor,4,4,7.75,1,1,2,6,Swedish,387670
mån+sten,1,1,6,NA,NA,NA,8,Swedish,387670
tittamera,1,1,5,NA,NA,NA,9,Swedish,387670
midsommar+stång,1,1,2,NA,1,NA,15,Swedish,387670
vitaminer,1,1,15,NA,NA,NA,9,Swedish,387670
växter,1,1,15,NA,1,NA,6,Swedish,387670
gödnings+medel,1,1,1,1,NA,NA,14,Swedish,387670
blommerna,1,1,8,NA,NA,NA,9,Swedish,387670
stavar,1,1,5,NA,NA,NA,6,Swedish,387670
gajd,1,1,5,NA,1,NA,4,Swedish,387670
upprörd,1,1,3,NA,1,NA,7,Swedish,387670
släppt,1,1,11,NA,NA,NA,6,Swedish,387670
hämningar,1,1,11,NA,NA,NA,9,Swedish,387670
dar,3,3,12.666666666666666,NA,2,NA,3,Swedish,387670
el+visp,1,1,4,NA,1,NA,7,Swedish,387670
stöte+sten,1,1,3,NA,1,NA,10,Swedish,387670
brummar,2,2,9,NA,NA,NA,7,Swedish,387670
uj,8,8,4,NA,8,NA,2,Swedish,387670
tältet,5,5,6.6,NA,2,NA,6,Swedish,387670
vattnar,1,1,6,NA,NA,NA,7,Swedish,387670
plast+djur,1,1,9,NA,NA,NA,10,Swedish,387670
stycken,2,2,6,NA,1,NA,7,Swedish,387670
dillen,3,3,6,NA,1,NA,6,Swedish,387670
persiljan,1,1,10,NA,NA,NA,9,Swedish,387670
skölj,1,1,4,NA,NA,NA,5,Swedish,387670
kaffe+filter,1,1,7,NA,NA,NA,12,Swedish,387670
filter,1,1,5,NA,1,NA,6,Swedish,387670
ena,5,5,6.4,NA,NA,NA,3,Swedish,387670
kokan,1,1,13,NA,NA,NA,5,Swedish,387670
kokande,1,1,13,NA,NA,NA,7,Swedish,387670
bränner,5,5,14.4,NA,NA,NA,7,Swedish,387670
blöjan,6,6,7.5,NA,2,NA,6,Swedish,387670
bajsa,6,6,8.666666666666666,NA,2,1,5,Swedish,387670
köpte,3,3,8,NA,NA,NA,5,Swedish,387670
påsen,8,8,9.375,NA,4,NA,5,Swedish,387670
jätte+bajsit,1,1,11,NA,NA,NA,12,Swedish,387670
bad+karet,22,22,9.636363636363637,NA,7,NA,9,Swedish,387670
slangen,5,5,5.2,NA,4,NA,7,Swedish,387670
rören,2,2,7,NA,NA,NA,5,Swedish,387670
by-ar-na,1,1,14,NA,NA,NA,8,Swedish,387670
berg-en,1,1,14,NA,1,NA,7,Swedish,387670
nät,3,3,9,NA,1,NA,3,Swedish,387670
hissa-r,2,2,18,NA,NA,NA,7,Swedish,387670
sköt,1,1,6,NA,NA,1,4,Swedish,387670
kol+svart,1,1,23,NA,NA,NA,9,Swedish,387670
olyck-or-na,1,1,19,NA,NA,NA,11,Swedish,387670
ruta-n,2,2,9.5,NA,NA,NA,6,Swedish,387670
ham,2,2,9.5,NA,NA,NA,3,Swedish,387670
mänska,3,3,13.666666666666666,NA,1,NA,6,Swedish,387670
på+kör-d,3,3,7,NA,1,NA,8,Swedish,387670
kanin+hål,1,1,10,NA,NA,NA,9,Swedish,387670
knapra-r,1,1,7,NA,NA,NA,8,Swedish,387670
olycka,1,1,7,NA,NA,NA,6,Swedish,387670
vänster+arm,1,1,4,NA,1,NA,11,Swedish,387670
höger,2,2,3,1,1,NA,5,Swedish,387670
höger+arm,1,1,3,NA,NA,1,9,Swedish,387670
brand,1,1,4,NA,1,NA,5,Swedish,387670
brand+kår-en,2,2,9,NA,NA,NA,12,Swedish,387670
syr+gas+tub-er,1,1,10,NA,NA,NA,14,Swedish,387670
brunn-it,1,1,10,NA,NA,NA,8,Swedish,387670
klara-t,1,1,7,NA,NA,NA,7,Swedish,387670
rygga-r,1,1,5,NA,1,NA,7,Swedish,387670
backe,3,3,9.333333333333334,NA,1,NA,5,Swedish,387670
sväng-de,2,2,2.5,NA,NA,2,8,Swedish,387670
elefant+bok-en,1,1,5,NA,NA,NA,14,Swedish,387670
om+slag,1,1,2,NA,1,NA,7,Swedish,387670
om+slag-et,1,1,6,NA,NA,NA,10,Swedish,387670
kolmården,2,2,9,NA,NA,1,9,Swedish,387670
trev-li-t,2,2,4.5,NA,1,NA,9,Swedish,387670
föl+unge,1,1,12,NA,NA,NA,8,Swedish,387670
kamel-er,2,2,4,NA,2,NA,8,Swedish,387670
afrika,5,5,5.8,NA,2,NA,6,Swedish,387670
ap+mamma,1,1,7,NA,NA,1,8,Swedish,387670
famn-en,3,3,5.333333333333333,NA,2,NA,7,Swedish,387670
rackar+tyg,1,1,13,NA,1,NA,10,Swedish,387670
ursäkta,1,1,1,1,NA,NA,7,Swedish,387670
tså,1,1,4,NA,NA,1,3,Swedish,387670
delfin-er-na,4,4,14,NA,1,NA,12,Swedish,387670
klok-a,2,2,11.5,NA,NA,NA,6,Swedish,387670
delfin-er,2,2,9,NA,NA,1,9,Swedish,387670
bit-s,5,5,4.2,NA,1,NA,5,Swedish,387670
balans-en,1,1,13,NA,NA,NA,9,Swedish,387670
delfin-en,1,1,13,NA,1,NA,9,Swedish,387670
vux-it,1,1,15,NA,NA,NA,6,Swedish,387670
slåtter+aggregat,1,1,3,NA,1,NA,16,Swedish,387670
räfsa,1,1,5,NA,NA,NA,5,Swedish,387670
änd-er-na,1,1,6,NA,1,NA,9,Swedish,387670
änd-er,1,1,6,NA,1,NA,6,Swedish,387670
arg+sint-a,1,1,10,NA,NA,NA,10,Swedish,387670
bita-s,2,2,7,NA,1,NA,6,Swedish,387670
tam-a,1,1,2,NA,NA,1,5,Swedish,387670
varg-ar,2,2,3,NA,1,NA,7,Swedish,387670
rätt+vis,1,1,6,NA,NA,NA,8,Swedish,387670
fördel-ning,1,1,6,NA,1,NA,11,Swedish,387670
antilop-er,1,1,1,1,NA,NA,10,Swedish,387670
hjort,1,1,8,NA,NA,NA,5,Swedish,387670
axi+hjort,1,1,8,NA,1,NA,9,Swedish,387670
ridd-are,2,2,12,NA,2,NA,8,Swedish,387670
rus,1,1,18,NA,NA,NA,3,Swedish,387670
sköld,2,2,15,NA,NA,NA,5,Swedish,387670
skinn-et,1,1,4,NA,NA,NA,8,Swedish,387670
veck,1,1,7,NA,NA,NA,4,Swedish,387670
rå+djur-s,1,1,6,NA,1,NA,9,Swedish,387670
kid-en,1,1,2,NA,NA,1,6,Swedish,387670
axis+hjort,1,1,3,NA,NA,1,10,Swedish,387670
zebra+föl,1,1,3,NA,1,NA,9,Swedish,387670
föd-er,2,2,19,NA,NA,NA,6,Swedish,387670
savann-en,1,1,27,NA,NA,NA,9,Swedish,387670
föda,1,1,27,NA,NA,NA,4,Swedish,387670
tigr-ar-na,1,1,27,NA,NA,NA,10,Swedish,387670
slit-er,1,1,27,NA,1,NA,7,Swedish,387670
direkt,3,3,8.666666666666666,NA,1,NA,6,Swedish,387670
döda-r,1,1,26,NA,NA,NA,6,Swedish,387670
zebra+mamma-n,1,1,11,NA,NA,NA,13,Swedish,387670
märk-er,1,1,11,NA,NA,NA,7,Swedish,387670
fö-tt,1,1,9,NA,NA,NA,5,Swedish,387670
missa-t,1,1,6,NA,NA,NA,7,Swedish,387670
trast,1,1,5,NA,1,NA,5,Swedish,387670
på+fågel,2,2,3.5,NA,2,NA,8,Swedish,387670
slagit,1,1,5,NA,NA,NA,6,Swedish,387670
ramlat,5,5,6.2,1,1,NA,6,Swedish,387670
berget,2,2,11.5,NA,2,NA,6,Swedish,387670
stig,6,6,8.833333333333334,NA,3,NA,4,Swedish,387670
bajset,7,7,11.428571428571429,NA,1,NA,6,Swedish,387670
sängen,13,13,8.307692307692308,NA,8,NA,6,Swedish,387670
jätte+tung,2,2,6.5,NA,2,NA,10,Swedish,387670
hittat,6,6,7.666666666666667,NA,2,NA,6,Swedish,387670
väskan,35,35,6.714285714285714,NA,25,NA,6,Swedish,387670
mörkt,5,5,6,NA,2,NA,5,Swedish,387670
pyton,1,1,6,NA,NA,NA,5,Swedish,387670
osten,5,5,7.2,NA,3,NA,5,Swedish,387670
smö+gås,5,5,5,NA,5,NA,7,Swedish,387670
skorpa,5,5,12.6,NA,NA,NA,6,Swedish,387670
kladdit,2,2,9,NA,NA,NA,7,Swedish,387670
skorpan,2,2,14,NA,NA,NA,7,Swedish,387670
brickan,2,2,14.5,NA,1,NA,7,Swedish,387670
sylt+skorpor,1,1,12,NA,NA,NA,12,Swedish,387670
servett,1,1,18,NA,NA,NA,7,Swedish,387670
stänger,15,15,6.2,NA,NA,1,7,Swedish,387670
brö+rost,1,1,6,NA,NA,NA,8,Swedish,387670
brö+rosten,1,1,5,NA,NA,NA,10,Swedish,387670
brödet,1,1,5,NA,NA,NA,6,Swedish,387670
ringde,4,4,6,NA,3,NA,6,Swedish,387670
rickard,1,1,1,1,NA,NA,7,Swedish,387670
knivar,1,1,3,NA,NA,NA,6,Swedish,387670
gafflarna,2,2,9,NA,NA,NA,9,Swedish,387670
docker,1,1,14,NA,NA,NA,6,Swedish,387670
skrynkla,1,1,11,NA,NA,NA,8,Swedish,387670
gräs+klippare,1,1,7,NA,1,NA,13,Swedish,387670
en+bär,1,1,6,NA,NA,NA,6,Swedish,387670
krydder,1,1,7,NA,NA,NA,7,Swedish,387670
marken,7,7,6.285714285714286,NA,7,NA,6,Swedish,387670
örn+gottet,3,3,5,NA,3,NA,10,Swedish,387670
parkerat,2,2,4,NA,NA,NA,8,Swedish,387670
kläder,34,34,8.647058823529411,1,12,1,6,Swedish,387670
kläderna,9,9,11.555555555555555,NA,1,NA,8,Swedish,387670
snurrade,1,1,5,NA,1,NA,8,Swedish,387670
glas+ögon,2,2,6,NA,1,NA,9,Swedish,387670
dålit,1,1,12,NA,1,NA,5,Swedish,387670
stäm+järn,2,2,6.5,NA,1,NA,9,Swedish,387670
petar,2,2,6,NA,NA,1,5,Swedish,387670
vasst,1,1,7,NA,NA,NA,5,Swedish,387670
änden,1,1,7,NA,1,NA,5,Swedish,387670
hammaren,11,11,8.454545454545455,NA,3,NA,8,Swedish,387670
sågar,2,2,6.5,NA,NA,1,5,Swedish,387670
hänger,13,13,6.923076923076923,NA,NA,NA,6,Swedish,387670
trä+lim,1,1,4,NA,NA,NA,7,Swedish,387670
metall+skydd,2,2,2,1,NA,1,12,Swedish,387670
använt,2,2,18.5,NA,NA,NA,6,Swedish,387670
lagat,2,2,9.5,NA,NA,NA,5,Swedish,387670
klet,1,1,15,NA,NA,NA,4,Swedish,387670
hyllan,3,3,4,NA,3,NA,6,Swedish,387670
borr+maskinen,3,3,7,NA,2,NA,13,Swedish,387670
nyckeln,3,3,6,NA,NA,NA,7,Swedish,387670
nypan,2,2,4.5,NA,NA,1,5,Swedish,387670
gummi+bandet,2,2,5.5,NA,2,NA,12,Swedish,387670
knopp,3,3,4.666666666666667,NA,1,NA,5,Swedish,387670
lakanet,3,3,14,NA,NA,NA,7,Swedish,387670
sådär,8,8,4.75,2,2,2,5,Swedish,387670
hhä,1,1,7,NA,NA,1,3,Swedish,387670
glömde,6,6,5.333333333333333,NA,NA,NA,6,Swedish,387670
klämmerna,1,1,3,NA,1,NA,9,Swedish,387670
färdiga,5,5,8.4,NA,1,NA,7,Swedish,387670
tomte+boken,2,2,6.5,NA,2,NA,11,Swedish,387670
tomten,6,6,7,NA,NA,2,6,Swedish,387670
blixt+lås,2,2,10.5,NA,NA,NA,9,Swedish,387670
öppnar,7,7,8.714285714285714,NA,1,NA,6,Swedish,387670
asken,2,2,5.5,NA,1,NA,5,Swedish,387670
ner+åt,1,1,2,NA,1,NA,6,Swedish,387670
dratt,1,1,6,NA,NA,NA,5,Swedish,387670
lillen,1,1,8,NA,1,NA,6,Swedish,387670
byxer,14,14,9.428571428571429,NA,7,NA,5,Swedish,387670
snickar+byxer,1,1,4,NA,1,NA,13,Swedish,387670
skriver,2,2,8.5,NA,NA,NA,7,Swedish,387670
lagt,5,5,8.2,NA,NA,NA,4,Swedish,387670
brädan,5,5,9.2,NA,2,NA,6,Swedish,387670
pallen,1,1,8,NA,NA,NA,6,Swedish,387670
sågat,1,1,7,NA,NA,NA,5,Swedish,387670
spikar,5,5,9,NA,1,NA,6,Swedish,387670
taket,16,16,9.125,NA,10,NA,5,Swedish,387670
släcker,4,4,9,NA,NA,1,7,Swedish,387670
bäbisarna,1,1,12,NA,1,NA,9,Swedish,387670
skumt,1,1,4,NA,NA,NA,5,Swedish,387670
kräktes,1,1,5,NA,NA,NA,7,Swedish,387670
blåaktiga,1,1,2,NA,NA,1,9,Swedish,387670
varmare,2,2,8.5,NA,2,NA,7,Swedish,387670
lilla+syster,10,10,4.9,2,3,1,12,Swedish,387670
rötopp,3,3,3.6666666666666665,NA,1,NA,6,Swedish,387670
guld_lock,1,1,3,NA,NA,1,9,Swedish,387670
fot+svett,2,2,1,2,NA,NA,9,Swedish,387670
borde,1,1,5,NA,NA,NA,5,Swedish,387670
kupe,1,1,9,NA,NA,NA,4,Swedish,387670
titti,2,2,1,2,NA,NA,5,Swedish,387670
släckte,1,1,4,NA,NA,NA,7,Swedish,387670
naglar,8,8,5,NA,6,NA,6,Swedish,387670
glöd+lampan,1,1,12,NA,NA,NA,11,Swedish,387670
svalnat,1,1,12,NA,NA,NA,7,Swedish,387670
visade,3,3,5.333333333333333,NA,NA,3,6,Swedish,387670
mekano,3,3,5.666666666666667,NA,3,NA,6,Swedish,387670
mor+bror,1,1,6,NA,NA,1,8,Swedish,387670
ludvig,1,1,6,NA,NA,NA,6,Swedish,387670
bända,4,4,10.5,NA,NA,NA,5,Swedish,387670
skruven,3,3,13,NA,NA,NA,7,Swedish,387670
bändamera,1,1,11,NA,NA,NA,9,Swedish,387670
fantastist,1,1,1,1,NA,NA,10,Swedish,387670
kroki,2,2,4.5,NA,1,NA,5,Swedish,387670
borr,4,4,7.5,NA,NA,NA,4,Swedish,387670
borren,3,3,7.333333333333333,NA,1,NA,6,Swedish,387670
vrider,5,5,10.4,NA,NA,NA,6,Swedish,387670
sladden,5,5,12.8,NA,3,NA,7,Swedish,387670
borr+maskin,1,1,6,NA,1,NA,11,Swedish,387670
luktax,1,1,6,NA,NA,NA,6,Swedish,387670
luktade,5,5,6,NA,NA,NA,7,Swedish,387670
kniper,2,2,5.5,NA,NA,NA,6,Swedish,387670
slipar,1,1,8,NA,NA,NA,6,Swedish,387670
bandet,2,2,6,NA,NA,1,6,Swedish,387670
sko+kräm,1,1,6,NA,1,NA,8,Swedish,387670
bäbisens,1,1,5,NA,NA,NA,8,Swedish,387670
gömde,3,3,11.333333333333334,NA,NA,1,5,Swedish,387670
tittade,4,4,11.25,NA,NA,NA,7,Swedish,387670
bäbins,1,1,19,NA,NA,NA,6,Swedish,387670
eldar,1,1,10,NA,NA,NA,5,Swedish,387670
gumman,27,27,4.407407407407407,3,19,2,6,Swedish,387670
skata,1,1,9,NA,NA,NA,5,Swedish,387670
krokodilen,1,1,5,NA,NA,1,10,Swedish,387670
morrar,5,5,3.8,NA,1,NA,6,Swedish,387670
lillan,4,4,5.75,NA,1,1,6,Swedish,387670
mötte,2,2,7.5,NA,NA,NA,5,Swedish,387670
hävde,1,1,10,NA,NA,NA,5,Swedish,387670
tjut,1,1,10,NA,1,NA,4,Swedish,387670
oo,16,16,2.25,NA,14,2,2,Swedish,387670
jåm,1,1,9,NA,NA,NA,3,Swedish,387670
tam,1,1,9,NA,1,NA,3,Swedish,387670
prona,1,1,1,1,NA,NA,5,Swedish,387670
fiskarna,6,6,14.5,NA,3,NA,8,Swedish,387670
blommorna,3,3,6.333333333333333,NA,2,NA,9,Swedish,387670
spilla,3,3,8,NA,NA,NA,6,Swedish,387670
kaffe+koppar,1,1,2,NA,1,NA,12,Swedish,387670
grädden,1,1,5,NA,NA,NA,7,Swedish,387670
rabarber+go,1,1,3,NA,NA,1,11,Swedish,387670
söta,1,1,1,1,NA,NA,4,Swedish,387670
fläckar,1,1,3,NA,1,NA,7,Swedish,387670
sött,1,1,6,NA,NA,NA,4,Swedish,387670
droppe,1,1,12,NA,NA,NA,6,Swedish,387670
spiken,3,3,9,NA,1,NA,6,Swedish,387670
spikarna,3,3,11.333333333333334,NA,1,NA,8,Swedish,387670
förstör,2,2,12.5,NA,NA,NA,7,Swedish,387670
förstöra,1,1,7,NA,NA,NA,8,Swedish,387670
kameran,2,2,9.5,NA,1,NA,7,Swedish,387670
tokia,1,1,20,NA,NA,NA,5,Swedish,387670
amiralen,1,1,20,NA,NA,NA,8,Swedish,387670
tappade,5,5,9.8,NA,1,1,7,Swedish,387670
sandalen,1,1,20,NA,NA,NA,8,Swedish,387670
gamen,1,1,20,NA,NA,NA,5,Swedish,387670
demera,1,1,20,NA,NA,NA,6,Swedish,387670
rakat,1,1,7,NA,NA,NA,5,Swedish,387670
skägget,1,1,7,NA,1,NA,7,Swedish,387670
hakan,3,3,6.333333333333333,NA,NA,NA,5,Swedish,387670
mörkare,1,1,9,NA,NA,NA,7,Swedish,387670
markus_grodan,1,1,6,NA,NA,NA,13,Swedish,387670
gömmer,2,2,7,NA,NA,NA,6,Swedish,387670
hörnet,2,2,7,NA,2,NA,6,Swedish,387670
rapa,1,1,13,NA,NA,NA,4,Swedish,387670
